Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2015-09-26, Colorado State, 171, 46, 267, 30, 16, 9, 71, 0, 0, 25, 18, 10, 0, 0, 2172, 33, UTSA, 279, 34, 153, 18, 9, 8, 47, 0, 1, 18, 9, 4, 0, 0, 1428, 31
2015-09-26, Delaware, 279, 49, 24, 10, 4, 5, 60, 0, 1, 15, 11, 2, 3, 2, 2058, 14, UNC, 191, 35, 377, 33, 23, 2, 20, 1, 0, 29, 13, 10, 0, 0, 1542, 41
2015-09-26, FAU, 61, 45, 144, 25, 14, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 17, Charlotte, 136, 48, 89, 34, 11, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 7
2015-09-26, FIU, 45, 23, 263, 44, 29, 7, 55, 0, 0, 18, 16, 7, 1, 0, 1604, 17, LA Tech, 246, 42, 226, 32, 18, 7, 45, 0, 0, 29, 13, 5, 0, 0, 1996, 27
2015-09-26, Georgia Tech, 173, 60, 143, 22, 6, 1, 5, 1, 1, 16, 19, 5, 5, 1, 2135, 20, Duke, 165, 36, 114, 25, 17, 4, 35, 1, 2, 11, 16, 6, 1, 1, 1465, 34
2015-09-26, Indiana, 211, 52, 205, 34, 19, 11, 119, 0, 0, 26, 17, 7, 1, 1, 1906, 31, Wake Forest, 99, 32, 264, 48, 20, 7, 48, 0, 1, 25, 18, 4, 4, 2, 1694, 24
2015-09-26, JMU, 440, 52, 289, 33, 20, 12, 121, 0, 3, 34, 13, 5, 1, 0, 1691, 48, SMU, 232, 44, 262, 30, 18, 5, 41, 2, 0, 24, 15, 5, 1, 1, 1937, 45
2015-09-26, Kansas, 64, 29, 278, 32, 19, 4, 46, 0, 1, 18, 13, 6, 3, 0, 1321, 14, Rutgers, 312, 58, 201, 25, 18, 10, 80, 1, 2, 31, 12, 8, 0, 0, 2279, 27
2015-09-26, LSU, 268, 42, 157, 16, 8, 14, 120, 0, 0, 17, 10, 3, 0, 0, 1792, 34, Syracuse, 127, 31, 154, 38, 16, 4, 36, 0, 1, 21, 16, 5, 4, 3, 1808, 24
2015-09-26, Marshall, 126, 44, 151, 36, 14, 4, 45, 1, 2, 16, 18, 3, 2, 1, 1539, 36, Kent State, 247, 55, 189, 34, 13, 11, 82, 1, 0, 20, 20, 5, 2, 0, 2061, 29
2015-09-26, Maryland, 173, 29, 153, 36, 14, 10, 100, 1, 5, 14, 14, 4, 2, 0, 1406, 6, West Virginia, 304, 59, 297, 37, 23, 10, 124, 1, 1, 37, 16, 9, 1, 1, 2194, 45
2015-09-26, UMass, 148, 29, 302, 48, 28, 4, 35, 0, 1, 22, 17, 5, 3, 1, 1785, 27, Notre Dame, 457, 51, 224, 28, 18, 8, 75, 0, 1, 30, 13, 8, 0, 0, 1815, 62
2015-09-26, Miami (OH), 123, 40, 168, 28, 15, 6, 36, 1, 3, 15, 17, 7, 0, 0, 1809, 14, W Kentucky, 105, 32, 464, 42, 34, 6, 50, 0, 0, 27, 12, 7, 1, 0, 1791, 56
2015-09-26, Mid Tennessee, 38, 37, 330, 43, 29, 7, 59, 1, 0, 19, 18, 5, 3, 3, 1842, 25, Illinois, 140, 39, 238, 49, 29, 6, 55, 0, 0, 25, 19, 8, 2, 1, 1758, 27
2015-09-26, Miss St, 56, 21, 270, 41, 29, 4, 30, 1, 0, 18, 12, 4, 1, 0, 1430, 17, Auburn, 201, 50, 188, 28, 20, 6, 40, 0, 1, 25, 14, 4, 0, 0, 2170, 9
2015-09-26, Missouri, 111, 33, 227, 35, 18, 3, 30, 0, 0, 24, 14, 6, 0, 0, 1738, 13, Kentucky, 120, 38, 249, 27, 22, 8, 91, 0, 0, 18, 14, 9, 0, 0, 1862, 21
2015-09-26, Nevada, 289, 39, 90, 21, 12, 9, 95, 0, 0, 15, 12, 4, 0, 0, 1618, 24, Buffalo, 149, 35, 338, 46, 28, 9, 90, 1, 2, 23, 16, 7, 2, 1, 1982, 21
2015-09-26, New Mexico, 302, 47, 107, 8, 5, 6, 69, 0, 0, 15, 12, 5, 1, 1, 1791, 38, Wyoming, 42, 30, 366, 42, 30, 10, 98, 0, 2, 26, 14, 7, 2, 1, 1809, 28
2015-09-26, Nicholls State, 126, 34, 40, 22, 6, 4, 45, 1, 2, 8, 16, 4, 0, 0, 1451, 0, Colorado, 358, 62, 278, 31, 18, 4, 30, 1, 0, 33, 18, 9, 3, 2, 2149, 48
2015-09-26, North Texas, 183, 45, 173, 43, 17, 8, 62, 1, 2, 22, 21, 7, 3, 2, 1695, 16, Iowa, 210, 43, 278, 22, 19, 4, 24, 2, 0, 23, 9, 6, 0, 0, 1905, 62
2015-09-26, UL Monroe, 9, 31, 83, 43, 20, 10, 90, 0, 2, 10, 20, 3, 4, 1, 1952, 0, Alabama, 137, 35, 166, 32, 18, 7, 72, 0, 1, 17, 13, 2, 3, 1, 1648, 34
2015-09-26, N Illinois, 72, 31, 81, 25, 11, 7, 45, 1, 1, 10, 14, 3, 1, 0, 1329, 14, Boston College, 234, 63, 92, 14, 5, 5, 55, 0, 1, 18, 19, 7, 0, 0, 2271, 17
2015-09-26, Ohio, 151, 38, 194, 27, 17, 9, 51, 0, 0, 18, 16, 8, 2, 1, 1798, 24, Minnesota, 204, 36, 264, 32, 22, 4, 31, 1, 0, 24, 9, 4, 0, 0, 1802, 27
2015-09-26, Oklahoma State, 103, 46, 292, 36, 24, 7, 40, 1, 2, 27, 17, 9, 0, 0, 2047, 30, Texas, 171, 42, 119, 17, 9, 16, 128, 0, 1, 11, 16, 4, 2, 1, 1553, 27
2015-09-26, Rice, 94, 45, 152, 21, 11, 9, 70, 2, 0, 20, 13, 4, 0, 0, 2058, 17, Baylor, 427, 53, 366, 25, 19, 14, 145, 1, 0, 39, 11, 8, 2, 1, 1542, 70
2015-09-26, Samford, 71, 27, 130, 30, 17, 3, 15, 1, 3, 12, 11, 3, 1, 0, 1555, 3, Louisville, 288, 46, 274, 28, 18, 9, 89, 0, 2, 25, 14, 7, 3, 1, 2045, 45
2015-09-26, San Diego State, 101, 34, 141, 29, 10, 4, 32, 3, 0, 13, 17, 5, 1, 0, 1526, 21, Penn State, 72, 34, 328, 36, 22, 5, 37, 1, 0, 19, 15, 4, 0, 0, 2074, 37
2015-09-26, Southern Miss, 11, 23, 447, 42, 26, 9, 80, 1, 0, 18, 14, 4, 3, 1, 1559, 28, Nebraska, 242, 39, 368, 35, 23, 12, 98, 1, 1, 24, 13, 4, 1, 1, 2041, 36
2015-09-26, Southern, 105, 35, 79, 23, 10, 8, 46, 0, 0, 10, 16, 4, 2, 1, 2135, 6, Georgia, 261, 33, 271, 24, 20, 2, 10, 1, 0, 27, 5, 1, 0, 0, 1465, 48
2015-09-26, Stanford, 325, 48, 163, 14, 9, 4, 25, 1, 1, 22, 12, 7, 0, 0, 2075, 42, Oregon State, 111, 36, 275, 36, 20, 6, 65, 1, 0, 20, 16, 7, 0, 0, 1525, 24
2015-09-26, Tennessee, 254, 51, 165, 19, 12, 4, 25, 1, 0, 20, 16, 7, 1, 1, 1917, 27, Florida, 109, 28, 283, 43, 23, 4, 25, 0, 1, 17, 15, 3, 5, 5, 1683, 28
2015-09-26, Texas A&M, 65, 20, 358, 28, 21, 7, 52, 0, 0, 17, 9, 2, 1, 1, 1232, 28, Arkansas, 232, 42, 225, 25, 20, 11, 93, 1, 1, 25, 10, 5, 2, 0, 2368, 21
2015-09-26, TCU, 247, 47, 503, 56, 35, 10, 110, 0, 0, 38, 19, 11, 1, 1, 2097, 55, Texas Tech, 215, 39, 392, 45, 25, 3, 32, 0, 0, 32, 15, 7, 3, 2, 1503, 52
2015-09-26, Army, 556, 71, 98, 9, 5, 6, 70, 2, 1, 29, 14, 10, 2, 2, 2481, 58, E Michigan, 193, 25, 280, 39, 27, 10, 77, 1, 1, 24, 10, 3, 3, 2, 1119, 36
2015-09-26, Navy, 303, 61, 40, 5, 3, 3, 37, 0, 0, 21, 12, 8, 1, 0, 1964, 28, UConn, 106, 31, 219, 32, 19, 3, 22, 1, 0, 20, 12, 4, 5, 1, 1636, 18
2015-09-26, Vanderbilt, 128, 43, 194, 42, 23, 8, 43, 0, 0, 21, 22, 10, 2, 0, 2001, 16, Ole Miss, 151, 42, 321, 42, 24, 11, 119, 0, 2, 29, 13, 3, 1, 1, 1599, 27
2015-09-26, VT, 158, 42, 281, 35, 20, 11, 89, 0, 1, 20, 16, 6, 3, 2, 1990, 28, ECU, 182, 43, 228, 20, 14, 7, 77, 1, 1, 19, 12, 6, 1, 1, 1610, 35
2015-09-26, W Michigan, 169, 41, 169, 33, 18, 8, 74, 0, 1, 20, 17, 7, 1, 1, 2234, 12, OSU, 223, 34, 288, 36, 20, 12, 86, 0, 2, 25, 13, 8, 0, 0, 1366, 38
2015-09-27, Ball State, 181, 34, 178, 35, 14, 2, 10, 1, 0, 17, 16, 5, 0, 0, 1595, 19, Northwestern, 290, 57, 256, 31, 18, 8, 57, 2, 1, 23, 22, 13, 1, 0, 2005, 24
2015-09-27, Fresno State, 88, 29, 159, 33, 19, 3, 30, 0, 1, 13, 13, 5, 4, 0, 1324, 23, San Jose State, 291, 58, 252, 23, 20, 4, 30, 1, 0, 33, 10, 7, 2, 0, 2276, 49
2015-09-27, UCLA, 213, 47, 284, 28, 19, 9, 76, 0, 0, 23, 15, 11, 0, 0, 1915, 56, Arizona, 353, 59, 115, 28, 10, 5, 40, 2, 1, 32, 16, 8, 2, 1, 1685, 30
2015-09-27, Ga Southern, 441, 52, 127, 16, 7, 4, 38, 1, 1, 23, 12, 5, 1, 1, 1948, 44, Idaho, 124, 34, 285, 36, 20, 2, 15, 0, 2, 21, 12, 2, 3, 1, 1652, 20
2015-09-27, Hawaii, 15, 18, 240, 34, 16, 11, 100, 0, 0, 12, 13, 4, 1, 0, 1213, 0, Wisconsin, 326, 54, 186, 25, 15, 6, 52, 0, 0, 31, 10, 4, 0, 0, 2387, 28
2015-09-27, Idaho State, 91, 30, 201, 46, 20, 3, 15, 2, 4, 20, 17, 1, 2, 1, 1657, 8, UNLV, 517, 54, 109, 15, 10, 10, 95, 0, 0, 25, 10, 4, 2, 0, 1943, 80
2015-09-27, North Carolina St, 330, 41, 256, 27, 21, 4, 44, 0, 0, 26, 11, 7, 0, 0, 2112, 63, South Alabama, 45, 26, 213, 35, 16, 2, 25, 1, 2, 14, 15, 3, 0, 0, 1488, 13
2015-09-27, USC, 76, 32, 379, 34, 20, 10, 91, 1, 1, 18, 16, 10, 0, 0, 1652, 42, Arizona State, 182, 35, 272, 44, 23, 2, 25, 3, 1, 26, 13, 5, 1, 0, 1948, 14
2015-09-27, Texas State, 99, 32, 302, 50, 31, 5, 38, 2, 2, 21, 19, 7, 2, 1, 1771, 14, Houston, 366, 54, 323, 24, 18, 10, 69, 0, 0, 29, 12, 7, 2, 0, 1829, 59
2015-09-27, Utah, 273, 42, 257, 32, 20, 6, 54, 0, 0, 24, 13, 6, 2, 2, 2200, 62, Oregon, 222, 40, 178, 30, 14, 10, 90, 1, 2, 20, 14, 4, 2, 1, 1400, 20
2015-09-27, Incarnate Word, 119, 29, 295, 38, 18, 3, 30, 1, 2, 15, 16, 6, 3, 1, 1711, 17, UTEP, 81, 31, 275, 28, 20, 7, 68, 0, 0, 16, 12, 3, 1, 0, 1889, 27
