Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2015-10-10, New Mexico, 135, 37, 138, 24, 19, 5, 60, 1, 1, 14, 15, 5, 2, 2, 1711, 17, Nevada, 351, 54, 166, 19, 16, 1, 5, 2, 0, 30, 10, 5, 2, 1, 1889, 35
2015-10-10, North Carolina St, 157, 40, 113, 25, 12, 9, 81, 0, 1, 17, 15, 5, 1, 0, 1967, 13, VT, 200, 36, 158, 29, 14, 7, 48, 0, 0, 20, 12, 5, 1, 0, 1633, 28
2015-10-10, UL Monroe, 173, 29, 231, 48, 25, 8, 73, 2, 1, 21, 18, 8, 2, 1, 1496, 24, Tulsa, 222, 62, 341, 45, 28, 10, 82, 0, 0, 31, 24, 12, 3, 1, 2104, 34
2015-10-10, Northwestern, 38, 25, 130, 33, 15, 5, 39, 0, 1, 13, 13, 2, 1, 0, 1375, 0, Michigan, 201, 46, 179, 23, 17, 3, 28, 0, 0, 21, 14, 7, 1, 1, 2225, 38
2015-10-10, Oklahoma State, 134, 38, 228, 43, 22, 7, 55, 0, 3, 19, 18, 6, 1, 1, 1731, 33, West Virginia, 256, 61, 188, 37, 18, 11, 107, 3, 1, 26, 20, 6, 4, 3, 1869, 26
2015-10-10, Oklahoma, 67, 37, 211, 28, 20, 5, 45, 1, 0, 20, 12, 3, 1, 1, 1685, 17, Texas, 313, 58, 55, 12, 9, 5, 67, 0, 0, 20, 16, 9, 0, 0, 1915, 24
2015-10-10, Oregon State, 151, 31, 98, 35, 12, 5, 59, 0, 1, 14, 16, 5, 1, 0, 1454, 7, Arizona, 368, 58, 276, 30, 17, 7, 56, 0, 0, 27, 19, 10, 1, 0, 2146, 44
2015-10-10, Portland State, 368, 46, 302, 22, 13, 5, 65, 0, 0, 27, 11, 5, 0, 0, 2017, 66, North Texas, 76, 31, 122, 41, 16, 8, 74, 1, 0, 13, 18, 3, 4, 2, 1583, 7
2015-10-10, Rice, 203, 50, 284, 35, 22, 10, 88, 1, 0, 29, 15, 8, 1, 0, 2039, 27, FAU, 142, 32, 249, 29, 15, 5, 50, 0, 0, 19, 15, 6, 1, 0, 1561, 26
2015-10-10, Texas State, 173, 37, 178, 33, 13, 9, 71, 1, 0, 16, 15, 4, 4, 3, 1528, 27, LA-Lafayette, 288, 52, 238, 30, 22, 6, 50, 0, 0, 27, 15, 9, 2, 0, 2072, 49
2015-10-10, Syracuse, 73, 33, 232, 34, 21, 6, 64, 2, 1, 22, 15, 7, 2, 2, 1947, 24, USF, 282, 45, 259, 22, 15, 9, 85, 1, 0, 26, 11, 7, 0, 0, 1653, 45
2015-10-10, TCU, 242, 23, 301, 30, 20, 11, 81, 0, 2, 22, 9, 5, 0, 0, 1215, 52, Kansas State, 228, 48, 157, 33, 13, 3, 35, 1, 1, 28, 14, 8, 0, 0, 2385, 45
2015-10-10, UTEP, 150, 47, 117, 24, 12, 3, 20, 0, 1, 13, 20, 8, 2, 1, 2127, 12, FIU, 150, 31, 368, 22, 15, 5, 38, 0, 0, 22, 7, 2, 2, 1, 1473, 52
2015-10-10, Troy, 112, 46, 142, 36, 20, 3, 20, 1, 1, 19, 19, 6, 3, 2, 2425, 17, Miss St, 125, 33, 211, 15, 10, 3, 28, 0, 0, 12, 10, 2, 2, 1, 1175, 45
2015-10-10, Tulane, 8, 27, 102, 30, 17, 9, 102, 0, 2, 8, 15, 2, 1, 0, 1542, 10, Temple, 122, 46, 223, 18, 14, 7, 55, 2, 0, 23, 14, 7, 3, 2, 2058, 49
2015-10-10, Navy, 318, 49, 22, 6, 3, 3, 41, 2, 1, 16, 11, 2, 4, 4, 1733, 24, Notre Dame, 178, 40, 281, 31, 22, 4, 35, 0, 1, 27, 12, 7, 1, 1, 1867, 41
2015-10-10, UVA, 139, 31, 209, 34, 17, 4, 22, 0, 1, 16, 15, 5, 2, 1, 1779, 19, Pitt, 141, 35, 222, 24, 17, 5, 40, 2, 0, 16, 13, 6, 0, 0, 1821, 26
2015-10-10, Wake Forest, 33, 28, 109, 25, 11, 9, 102, 1, 1, 5, 16, 2, 0, 0, 1573, 3, Boston College, 196, 54, 74, 20, 6, 9, 51, 3, 1, 18, 14, 2, 0, 0, 2027, 0
2015-10-10, Washington St, 136, 30, 505, 75, 50, 7, 45, 2, 0, 31, 19, 6, 5, 4, 1972, 45, Oregon, 410, 50, 123, 24, 13, 5, 44, 1, 1, 18, 16, 5, 3, 1, 1628, 38
2015-10-10, Wisconsin, 147, 34, 322, 50, 24, 6, 45, 0, 0, 25, 16, 5, 1, 1, 1916, 23, Nebraska, 196, 37, 129, 28, 11, 9, 89, 1, 0, 13, 18, 8, 0, 0, 1684, 21
2015-10-11, Cal, 127, 28, 340, 47, 25, 4, 43, 1, 5, 25, 12, 5, 1, 0, 1590, 24, Utah, 265, 51, 170, 26, 16, 5, 48, 1, 2, 21, 17, 4, 2, 2, 2010, 30
2015-10-11, Colorado, 49, 28, 401, 41, 26, 9, 88, 1, 1, 19, 16, 6, 1, 0, 1596, 23, Arizona State, 231, 40, 260, 31, 20, 3, 19, 0, 1, 21, 17, 10, 1, 1, 2004, 48
2015-10-11, Miami (FL), 20, 19, 405, 49, 29, 7, 73, 0, 0, 19, 16, 8, 1, 0, 1717, 24, FSU, 248, 36, 291, 33, 25, 7, 43, 0, 0, 25, 10, 3, 1, 0, 1883, 29
2015-10-11, Michigan State, 132, 38, 357, 38, 23, 1, 5, 0, 1, 22, 17, 11, 1, 1, 2052, 31, Rutgers, 141, 32, 208, 26, 15, 3, 20, 0, 0, 15, 12, 3, 3, 2, 1548, 24
2015-10-11, San Diego State, 218, 57, 184, 15, 11, 11, 70, 1, 0, 19, 16, 5, 0, 0, 2177, 28, Hawaii, 53, 28, 198, 39, 19, 4, 30, 1, 2, 14, 16, 5, 2, 1, 1423, 14
2015-10-11, San Jose State, 115, 24, 329, 48, 30, 3, 22, 1, 1, 21, 16, 7, 2, 1, 1704, 33, UNLV, 186, 48, 217, 30, 15, 4, 40, 0, 2, 22, 17, 7, 0, 0, 1896, 27
2015-10-11, Utah State, 201, 43, 281, 27, 19, 7, 59, 1, 0, 21, 16, 8, 1, 1, 1901, 56, Fresno State, 82, 42, 112, 20, 10, 5, 30, 0, 3, 10, 14, 3, 4, 2, 1699, 14
2015-10-11, Wyoming, 115, 35, 192, 29, 15, 1, 10, 2, 2, 19, 12, 2, 1, 1, 1763, 17, Air Force, 299, 58, 80, 10, 5, 2, 30, 1, 1, 16, 14, 5, 0, 0, 1837, 31
