Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2015-10-31, FIU, 66, 32, 196, 27, 19, 5, 38, 1, 1, 20, 11, 5, 0, 0, 1656, 17, FAU, 229, 49, 168, 25, 16, 6, 60, 0, 0, 27, 13, 7, 3, 2, 1944, 31
2015-10-31, Georgia State, 101, 32, 390, 43, 23, 10, 73, 1, 1, 21, 16, 7, 2, 0, 1731, 34, Arkansas State, 296, 52, 224, 29, 21, 9, 64, 1, 2, 28, 14, 6, 2, 2, 1869, 48
2015-10-31, Georgia Tech, 144, 33, 251, 31, 13, 6, 42, 2, 0, 18, 13, 5, 3, 0, 1397, 21, UVA, 233, 42, 175, 28, 17, 7, 45, 0, 1, 21, 14, 7, 0, 0, 2203, 27
2015-10-31, Georgia, 69, 22, 154, 34, 15, 3, 20, 1, 4, 12, 12, 2, 2, 0, 1389, 3, Florida, 258, 48, 155, 19, 8, 8, 74, 1, 0, 15, 16, 7, 1, 0, 2211, 27
2015-10-31, Illinois, 37, 27, 130, 44, 17, 8, 60, 0, 1, 12, 21, 6, 2, 0, 1578, 0, Penn State, 120, 37, 280, 33, 22, 3, 25, 2, 0, 23, 13, 5, 1, 1, 2022, 39
2015-10-31, LA Tech, 135, 33, 320, 27, 17, 2, 20, 0, 0, 21, 11, 5, 0, 0, 1775, 42, Rice, 101, 33, 180, 28, 14, 8, 62, 0, 0, 15, 13, 4, 0, 0, 1825, 17
2015-10-31, Marshall, 136, 39, 494, 53, 35, 14, 100, 0, 0, 31, 18, 7, 5, 3, 1977, 34, Charlotte, 166, 43, 141, 36, 19, 4, 39, 1, 1, 22, 19, 8, 2, 1, 1623, 10
2015-10-31, Maryland, 167, 34, 74, 23, 11, 8, 72, 1, 3, 15, 10, 1, 1, 1, 1628, 15, Iowa, 110, 44, 183, 24, 12, 7, 53, 1, 0, 18, 16, 6, 0, 0, 1972, 31
2015-10-31, UMass, 189, 36, 259, 44, 32, 12, 87, 0, 1, 25, 18, 10, 2, 0, 1791, 10, Ball State, 152, 44, 275, 32, 20, 3, 25, 1, 1, 24, 17, 10, 2, 0, 1809, 20
2015-10-31, Miami (FL), 119, 39, 272, 29, 20, 23, 194, 1, 1, 21, 14, 8, 0, 0, 1990, 30, Duke, 182, 39, 258, 52, 31, 5, 41, 1, 0, 34, 15, 6, 4, 1, 1610, 27
2015-10-31, Michigan, 127, 34, 169, 27, 16, 5, 47, 1, 1, 20, 12, 5, 1, 0, 1735, 29, Minnesota, 144, 35, 317, 33, 16, 7, 53, 0, 0, 20, 14, 5, 1, 1, 1865, 26
2015-10-31, Ole Miss, 156, 39, 402, 52, 34, 7, 40, 0, 2, 27, 18, 7, 3, 1, 2010, 27, Auburn, 125, 41, 302, 32, 13, 3, 20, 0, 1, 18, 15, 2, 2, 0, 1590, 19
2015-10-31, Nebraska, 77, 29, 407, 48, 29, 7, 40, 1, 4, 28, 12, 7, 0, 0, 1775, 45, Purdue, 183, 37, 274, 43, 28, 6, 58, 0, 0, 20, 17, 8, 3, 2, 1825, 55
2015-10-31, UL Monroe, 76, 34, 265, 35, 16, 5, 45, 2, 0, 15, 18, 6, 3, 3, 1693, 24, LA-Lafayette, 152, 44, 109, 21, 9, 3, 27, 0, 0, 15, 14, 2, 1, 1, 1907, 30
2015-10-31, Oklahoma State, 184, 36, 478, 43, 27, 7, 65, 0, 1, 29, 14, 7, 1, 1, 1668, 70, Texas Tech, 162, 39, 480, 55, 38, 7, 66, 1, 2, 32, 17, 10, 3, 1, 1932, 53
2015-10-31, Oklahoma, 262, 41, 445, 41, 33, 4, 40, 2, 0, 35, 11, 6, 1, 1, 2019, 62, Kansas, 35, 36, 181, 34, 20, 6, 81, 2, 0, 15, 17, 7, 1, 0, 1581, 7
2015-10-31, Oregon State, 108, 30, 204, 35, 19, 5, 40, 0, 0, 16, 15, 5, 2, 1, 1724, 12, Utah, 174, 44, 198, 17, 14, 5, 45, 0, 0, 20, 11, 4, 2, 1, 1876, 27
2015-10-31, Rutgers, 83, 38, 82, 20, 6, 6, 40, 1, 1, 8, 15, 2, 1, 0, 1912, 10, Wisconsin, 209, 38, 217, 28, 13, 5, 40, 0, 2, 15, 16, 8, 1, 1, 1688, 48
2015-10-31, San Diego State, 276, 47, 180, 14, 11, 5, 61, 0, 0, 21, 11, 4, 1, 1, 1972, 41, Colorado State, 163, 33, 205, 28, 17, 7, 78, 1, 3, 22, 12, 5, 1, 1, 1628, 17
2015-10-31, South Carolina, 253, 43, 192, 24, 15, 5, 26, 0, 2, 19, 13, 5, 1, 0, 1741, 28, Texas A&M, 321, 54, 223, 28, 20, 3, 35, 0, 0, 29, 13, 6, 1, 1, 1859, 35
2015-10-31, USF, 62, 24, 208, 20, 12, 6, 54, 1, 0, 9, 11, 3, 1, 0, 1247, 17, Navy, 428, 69, 16, 9, 3, 2, 20, 1, 0, 22, 18, 9, 2, 2, 2353, 29
2015-10-31, USC, 185, 50, 220, 23, 19, 6, 65, 0, 0, 22, 15, 6, 2, 1, 2108, 27, Cal, 117, 30, 272, 31, 23, 3, 26, 1, 2, 23, 9, 2, 3, 2, 1492, 21
2015-10-31, Syracuse, 173, 42, 130, 25, 12, 5, 45, 1, 0, 14, 16, 5, 1, 0, 1809, 21, FSU, 221, 34, 354, 38, 25, 9, 77, 0, 0, 23, 13, 5, 0, 0, 1791, 45
2015-10-31, Tennessee, 249, 43, 233, 26, 16, 6, 65, 1, 1, 21, 15, 8, 2, 2, 1783, 52, Kentucky, 165, 32, 184, 33, 16, 9, 93, 1, 1, 18, 13, 2, 3, 2, 1817, 21
2015-10-31, UT Martin, 139, 23, 380, 44, 30, 4, 27, 1, 2, 25, 11, 6, 1, 0, 1877, 28, Arkansas, 291, 36, 300, 20, 15, 3, 25, 0, 0, 22, 7, 3, 2, 2, 1723, 63
2015-10-31, Texas, 119, 32, 85, 22, 12, 3, 39, 0, 1, 11, 13, 2, 1, 1, 1355, 0, Iowa State, 238, 54, 188, 38, 19, 4, 45, 0, 0, 28, 24, 15, 2, 1, 2245, 24
2015-10-31, UTEP, 101, 32, 197, 32, 16, 6, 55, 0, 0, 16, 17, 9, 1, 0, 1889, 13, Southern Miss, 246, 36, 277, 33, 23, 4, 41, 1, 0, 24, 15, 8, 2, 1, 1711, 34
2015-10-31, UTSA, 230, 50, 245, 41, 27, 7, 72, 1, 0, 31, 17, 9, 3, 0, 2256, 23, North Texas, 267, 38, 104, 22, 11, 8, 79, 1, 0, 20, 10, 4, 0, 0, 1344, 30
2015-10-31, Troy, 140, 45, 310, 43, 29, 8, 73, 0, 2, 25, 18, 8, 1, 0, 1586, 41, Appalachian St, 248, 58, 184, 26, 16, 7, 71, 0, 1, 22, 17, 6, 2, 1, 2014, 44
2015-10-31, Tulane, 139, 42, 131, 24, 10, 6, 50, 0, 0, 17, 14, 5, 2, 0, 1855, 13, Memphis, 223, 39, 358, 44, 27, 8, 106, 0, 0, 32, 13, 6, 0, 0, 1745, 41
2015-10-31, Tulsa, 179, 57, 240, 27, 19, 7, 70, 0, 0, 22, 19, 8, 3, 3, 2023, 40, SMU, 84, 32, 322, 46, 23, 1, 10, 1, 1, 23, 17, 7, 3, 1, 1577, 31
2015-10-31, Vanderbilt, 141, 42, 44, 20, 5, 6, 39, 1, 3, 12, 14, 3, 0, 0, 1605, 0, Houston, 150, 51, 221, 23, 15, 6, 55, 2, 0, 19, 17, 7, 2, 1, 1995, 34
2015-10-31, VT, 81, 46, 194, 23, 16, 11, 98, 1, 1, 17, 15, 3, 0, 0, 2083, 26, Boston College, 75, 35, 143, 21, 8, 6, 48, 3, 1, 15, 12, 1, 1, 0, 1517, 10
2015-10-31, W Kentucky, 239, 31, 284, 29, 22, 1, 5, 0, 0, 22, 11, 5, 1, 1, 1520, 55, Old Dominion, 147, 37, 195, 34, 19, 2, 20, 1, 0, 20, 15, 7, 4, 2, 2080, 30
2015-10-31, Wyoming, 270, 49, 83, 18, 10, 4, 33, 0, 0, 22, 13, 4, 3, 2, 1985, 27, Utah State, 296, 43, 296, 19, 16, 3, 25, 1, 0, 33, 6, 3, 1, 1, 1615, 58
2015-11-01, Arizona, 127, 44, 203, 42, 25, 4, 22, 1, 3, 22, 18, 6, 4, 1, 1926, 3, Washington, 201, 36, 267, 25, 17, 4, 49, 0, 0, 22, 11, 5, 0, 0, 1674, 49
2015-11-01, Idaho, 262, 50, 307, 42, 25, 4, 30, 0, 2, 30, 17, 7, 2, 2, 2174, 48, New Mexico St, 315, 41, 326, 40, 24, 6, 47, 1, 1, 24, 14, 6, 4, 3, 1426, 55
2015-11-01, Notre Dame, 168, 31, 299, 36, 23, 8, 81, 0, 2, 20, 14, 6, 1, 0, 1904, 24, Temple, 107, 32, 188, 30, 13, 6, 79, 0, 1, 16, 14, 4, 2, 2, 1696, 20
2015-11-01, Stanford, 226, 40, 86, 19, 10, 4, 35, 1, 1, 15, 13, 4, 0, 0, 1819, 30, Washington St, 88, 23, 354, 63, 35, 4, 30, 0, 2, 26, 14, 2, 3, 3, 1781, 28
2015-11-01, Air Force, 496, 83, 80, 9, 3, 3, 30, 0, 0, 32, 17, 9, 2, 2, 2706, 58, Hawaii, -2, 12, 180, 35, 15, 9, 86, 2, 2, 7, 10, 1, 2, 1, 894, 7
