Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2015-09-19, New Mexico, 184, 47, 111, 29, 12, 5, 35, 0, 1, 15, 22, 9, 1, 1, 2181, 10, Arizona State, 132, 30, 317, 37, 22, 3, 25, 1, 0, 19, 15, 6, 1, 1, 1419, 34
2015-09-19, Norfolk State, 96, 35, 95, 24, 7, 4, 23, 0, 1, 11, 14, 2, 0, 0, 1705, 7, Marshall, 216, 43, 279, 34, 25, 5, 60, 1, 1, 29, 15, 9, 0, 0, 1895, 45
2015-09-19, N Illinois, 110, 43, 80, 31, 14, 4, 26, 0, 2, 10, 20, 6, 2, 0, 1946, 13, OSU, 162, 37, 136, 29, 16, 7, 44, 2, 3, 14, 13, 2, 2, 0, 1654, 20
2015-09-19, Northwestern, 201, 54, 70, 23, 9, 2, 10, 0, 2, 15, 20, 6, 1, 1, 1930, 19, Duke, 177, 35, 150, 39, 24, 4, 39, 2, 1, 16, 17, 3, 2, 1, 1670, 10
2015-09-19, Rice, 189, 51, 373, 39, 29, 7, 60, 0, 0, 28, 19, 12, 2, 1, 2510, 38, North Texas, 175, 27, 303, 35, 19, 4, 45, 2, 1, 20, 13, 8, 1, 0, 1090, 24
2015-09-19, Savannah State, 74, 34, 128, 34, 13, 11, 93, 1, 1, 14, 17, 6, 1, 0, 1616, 9, Akron, 291, 47, 335, 33, 18, 4, 51, 0, 2, 31, 13, 7, 1, 0, 1984, 52
2015-09-19, USF, 240, 50, 60, 22, 10, 10, 105, 0, 2, 16, 18, 7, 3, 1, 1828, 17, Maryland, 114, 34, 297, 34, 21, 12, 120, 0, 3, 18, 16, 8, 1, 1, 1772, 35
2015-09-19, SE Louisiana, 148, 40, 174, 32, 21, 8, 73, 2, 0, 19, 16, 6, 2, 1, 1927, 14, Ohio, 115, 31, 346, 27, 18, 9, 94, 0, 1, 18, 14, 6, 2, 2, 1673, 35
2015-09-19, Temple, 67, 37, 391, 49, 28, 7, 70, 1, 2, 24, 19, 8, 1, 0, 2109, 25, UMass, 45, 25, 393, 55, 29, 12, 106, 1, 1, 20, 17, 3, 4, 2, 1491, 23
2015-09-19, UTSA, 176, 51, 170, 30, 16, 7, 72, 5, 2, 20, 17, 7, 0, 0, 1948, 14, Oklahoma State, 217, 40, 312, 26, 19, 5, 45, 1, 0, 22, 11, 4, 0, 0, 1652, 69
2015-09-19, Troy, 81, 33, 174, 35, 23, 7, 59, 1, 0, 19, 17, 7, 2, 1, 2002, 3, Wisconsin, 199, 35, 202, 18, 13, 6, 63, 0, 0, 17, 10, 3, 1, 1, 1598, 28
2015-09-19, Tulsa, 176, 40, 427, 51, 34, 8, 60, 0, 0, 31, 19, 9, 1, 0, 1657, 38, Oklahoma, 286, 47, 487, 38, 32, 8, 85, 2, 0, 38, 11, 6, 2, 1, 1943, 52
2015-09-19, Air Force, 279, 51, 149, 9, 6, 7, 95, 2, 1, 24, 9, 3, 1, 0, 1606, 21, Michigan State, 77, 42, 247, 23, 15, 6, 38, 0, 0, 22, 14, 7, 2, 1, 1978, 35
2015-09-19, VT, 238, 56, 233, 26, 16, 11, 87, 1, 0, 20, 16, 7, 1, 0, 2291, 51, Purdue, 144, 29, 121, 35, 12, 10, 79, 1, 2, 9, 15, 2, 4, 1, 1309, 24
2015-09-19, Wake Forest, 171, 35, 175, 33, 18, 6, 47, 0, 3, 19, 14, 6, 0, 0, 1650, 17, Army, 186, 54, 54, 3, 2, 4, 57, 0, 0, 11, 14, 5, 1, 0, 1950, 14
2015-09-19, William & Mary, 145, 39, 226, 37, 23, 6, 45, 0, 0, 21, 19, 7, 4, 2, 2095, 29, UVA, 110, 29, 263, 23, 17, 5, 60, 0, 2, 15, 12, 7, 1, 0, 1505, 35
2015-09-20, Austin Peay, 34, 30, 110, 32, 18, 5, 36, 0, 0, 9, 15, 3, 2, 0, 1781, 7, Vanderbilt, 147, 35, 394, 39, 30, 7, 50, 1, 1, 26, 14, 9, 1, 0, 1819, 47
2015-09-20, BYU, 161, 41, 244, 47, 30, 5, 35, 0, 1, 26, 19, 8, 3, 1, 2437, 23, UCLA, 296, 38, 106, 23, 11, 6, 75, 0, 3, 18, 9, 1, 1, 1, 1163, 24
2015-09-20, Cal, 280, 41, 268, 37, 27, 6, 50, 2, 0, 26, 13, 5, 2, 2, 1768, 45, Texas, 286, 52, 364, 31, 20, 10, 93, 1, 1, 28, 13, 6, 3, 1, 1832, 44
2015-09-20, UC Davis, 169, 46, 240, 27, 19, 9, 73, 1, 0, 20, 16, 8, 1, 0, 2398, 27, Hawaii, 193, 31, 272, 24, 17, 7, 42, 1, 0, 22, 9, 4, 1, 0, 1202, 47
2015-09-20, The Citadel, 318, 54, 42, 8, 2, 4, 32, 3, 2, 15, 12, 5, 2, 0, 1679, 13, Ga Southern, 383, 49, 101, 19, 12, 5, 40, 1, 0, 19, 16, 9, 2, 2, 1921, 48
2015-09-20, Colorado, 125, 32, 220, 29, 15, 6, 65, 0, 0, 18, 13, 3, 1, 1, 1397, 27, Colorado State, 218, 49, 282, 39, 25, 8, 65, 0, 2, 27, 18, 8, 2, 1, 2203, 24
2015-09-20, Florida, 120, 37, 125, 22, 13, 10, 61, 0, 1, 16, 11, 2, 2, 2, 1913, 14, Kentucky, 115, 41, 126, 24, 8, 5, 37, 0, 2, 14, 18, 6, 3, 2, 1687, 9
2015-09-20, Furman, 54, 28, 216, 30, 16, 8, 59, 1, 0, 12, 14, 4, 0, 0, 1687, 16, UCF, 171, 42, 98, 30, 14, 4, 30, 1, 3, 16, 15, 4, 1, 0, 1913, 15
2015-09-20, Iowa State, 207, 49, 274, 43, 26, 14, 113, 1, 0, 27, 23, 15, 1, 0, 2298, 23, Toledo, 171, 34, 138, 28, 11, 8, 57, 0, 1, 16, 15, 7, 0, 0, 1302, 30
2015-09-20, Maine, 93, 33, 203, 38, 18, 5, 36, 0, 2, 16, 15, 3, 4, 1, 1711, 7, Tulane, 205, 42, 292, 31, 18, 7, 65, 1, 1, 20, 17, 10, 0, 0, 1889, 38
2015-09-20, Ole Miss, 92, 32, 341, 33, 18, 8, 57, 0, 0, 16, 14, 4, 2, 1, 1474, 43, Alabama, 215, 42, 288, 59, 32, 4, 36, 2, 3, 29, 20, 11, 4, 1, 2126, 37
2015-09-20, Murray State, 63, 21, 304, 41, 25, 5, 53, 0, 1, 17, 13, 6, 1, 0, 1554, 20, W Michigan, 237, 42, 391, 33, 28, 6, 69, 2, 0, 33, 10, 7, 1, 0, 2046, 52
2015-09-20, NC Central, 38, 23, 171, 36, 18, 5, 17, 0, 3, 13, 12, 1, 0, 0, 1275, 14, FIU, 248, 46, 242, 36, 22, 6, 60, 1, 2, 21, 19, 12, 0, 0, 2325, 39
2015-09-20, North Carolina St, 256, 52, 179, 27, 18, 2, 26, 0, 0, 26, 16, 9, 1, 1, 2412, 38, Old Dominion, -3, 21, 151, 23, 11, 0, 0, 0, 0, 8, 12, 3, 0, 0, 1188, 14
2015-09-20, N Arizona, 75, 43, 271, 26, 16, 6, 55, 0, 3, 14, 19, 7, 0, 0, 2157, 13, Arizona, 499, 41, 293, 39, 26, 4, 50, 0, 0, 36, 9, 5, 2, 1, 1443, 77
2015-09-20, Northwestern St, 146, 50, 111, 16, 9, 1, 11, 0, 0, 17, 13, 1, 3, 2, 2341, 13, Miss St, 275, 37, 372, 18, 16, 2, 20, 2, 0, 26, 5, 3, 1, 1, 1259, 62
2015-09-20, Pitt, 55, 27, 227, 31, 21, 3, 35, 0, 2, 15, 13, 4, 3, 2, 1638, 24, Iowa, 105, 29, 258, 40, 27, 5, 50, 0, 1, 22, 15, 7, 0, 0, 1962, 27
2015-09-20, Rutgers, 43, 32, 251, 42, 27, 8, 29, 1, 2, 20, 15, 5, 1, 0, 1959, 3, Penn State, 330, 41, 141, 19, 10, 8, 80, 0, 1, 17, 12, 4, 2, 0, 1641, 28
2015-09-20, San Jose State, 104, 36, 149, 33, 20, 2, 20, 0, 2, 14, 13, 1, 3, 1, 1988, 21, Oregon State, 303, 46, 135, 25, 13, 4, 35, 1, 1, 24, 14, 5, 0, 0, 1612, 35
2015-09-20, South Alabama, 241, 47, 270, 36, 18, 5, 22, 0, 0, 23, 20, 9, 1, 0, 1975, 34, San Diego State, 140, 38, 165, 27, 13, 4, 35, 1, 0, 14, 16, 5, 1, 0, 1625, 27
2015-09-20, South Carolina, 174, 39, 84, 22, 10, 4, 40, 0, 1, 16, 14, 4, 2, 1, 1838, 20, Georgia, 246, 38, 330, 25, 24, 7, 74, 1, 0, 32, 4, 1, 0, 0, 1762, 52
2015-09-20, SMU, 178, 48, 330, 31, 17, 4, 39, 0, 0, 23, 15, 5, 3, 1, 1977, 37, TCU, 266, 41, 454, 30, 21, 9, 115, 0, 1, 28, 9, 5, 2, 0, 1623, 56
2015-09-20, Southern Miss, 280, 46, 333, 27, 19, 15, 130, 1, 0, 22, 15, 9, 3, 2, 1770, 56, Texas State, 281, 37, 310, 46, 31, 7, 74, 0, 0, 29, 16, 6, 3, 2, 1830, 50
2015-09-20, Missouri State, 179, 37, 162, 32, 16, 2, 15, 0, 3, 16, 14, 3, 0, 0, 1826, 7, Arkansas State, 344, 46, 280, 26, 23, 7, 49, 1, 0, 27, 12, 7, 2, 2, 1774, 70
2015-09-20, Stanford, 195, 49, 279, 24, 18, 5, 40, 0, 0, 26, 12, 8, 0, 0, 2369, 41, USC, 155, 28, 272, 32, 25, 8, 87, 0, 0, 20, 10, 4, 2, 1, 1231, 31
2015-09-20, Texas Tech, 171, 27, 315, 31, 27, 4, 31, 0, 2, 24, 10, 7, 0, 0, 1397, 35, Arkansas, 228, 43, 196, 21, 16, 5, 43, 1, 1, 23, 11, 7, 0, 0, 2203, 24
2015-09-20, UTEP, 271, 43, 273, 34, 25, 11, 90, 1, 1, 27, 15, 7, 0, 0, 2138, 50, New Mexico St, 256, 35, 285, 28, 14, 13, 147, 0, 1, 21, 13, 4, 0, 0, 1462, 47
2015-09-20, Utah State, 83, 30, 171, 33, 17, 5, 25, 0, 2, 13, 15, 5, 3, 1, 1632, 17, Washington, 74, 35, 368, 31, 22, 3, 38, 2, 1, 20, 12, 6, 2, 1, 1968, 31
2015-09-20, Utah, 221, 48, 159, 26, 19, 1, 10, 2, 1, 23, 19, 13, 3, 3, 2241, 45, Fresno State, 124, 29, 241, 35, 17, 4, 45, 2, 0, 16, 15, 7, 2, 1, 1359, 24
2015-09-20, W Carolina, 189, 33, 90, 22, 11, 4, 42, 2, 1, 9, 12, 1, 0, 0, 1626, 10, Tennessee, 210, 49, 237, 29, 21, 3, 15, 0, 0, 25, 14, 5, 2, 1, 1974, 55
2015-09-20, W Kentucky, 84, 26, 484, 46, 35, 6, 65, 0, 3, 28, 11, 5, 3, 2, 1584, 35, Indiana, 284, 59, 355, 27, 20, 5, 50, 1, 0, 34, 13, 8, 2, 0, 2016, 38
2015-09-20, Wyoming, 113, 40, 296, 36, 25, 8, 57, 1, 1, 22, 16, 7, 1, 0, 2005, 14, Washington St, 75, 20, 303, 45, 37, 5, 43, 0, 1, 19, 15, 7, 2, 1, 1595, 31
2015-09-20, Wofford, 326, 44, 72, 6, 4, 3, 24, 2, 0, 17, 9, 3, 1, 0, 1622, 38, Idaho, 198, 43, 334, 34, 25, 6, 75, 0, 2, 22, 15, 6, 3, 3, 1978, 41
2015-09-20, Charlotte, 134, 37, 102, 33, 13, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 14, Mid Tennessee, 316, 49, 379, 29, 24, 3, 36, 2, 0, 25, 14, 7, 1, 0, 1996, 73
