Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2015-09-11, UMass, 147, 29, 250, 42, 24, 4, 50, 1, 1, 20, 16, 6, 4, 2, 1443, 14, Colorado, 390, 59, 168, 24, 15, 7, 65, 0, 0, 32, 15, 9, 0, 0, 2157, 48
2015-09-11, Memphis, 281, 52, 370, 27, 24, 7, 58, 3, 0, 34, 9, 5, 0, 0, 1706, 55, Kansas, 194, 46, 165, 38, 18, 7, 68, 0, 0, 23, 20, 8, 1, 0, 1894, 23
2015-09-11, Miami (OH), -3, 24, 160, 34, 13, 7, 72, 1, 3, 9, 15, 3, 1, 0, 1391, 0, Wisconsin, 188, 45, 263, 36, 23, 8, 65, 0, 1, 26, 16, 9, 0, 0, 2209, 58
2015-09-11, Miami (FL), 226, 44, 300, 34, 22, 8, 64, 0, 0, 27, 13, 3, 3, 3, 2112, 44, FAU, 223, 33, 166, 34, 19, 8, 71, 3, 2, 22, 14, 7, 1, 1, 1488, 20
2015-09-11, Mid Tennessee, 86, 31, 189, 43, 23, 8, 67, 3, 1, 15, 19, 6, 1, 1, 1624, 10, Alabama, 220, 39, 312, 43, 26, 5, 40, 0, 2, 28, 13, 4, 3, 2, 1976, 37
2015-09-11, Minnesota, 180, 41, 233, 45, 23, 8, 60, 2, 0, 23, 19, 6, 2, 1, 1792, 23, Colorado State, 172, 41, 142, 32, 16, 10, 86, 2, 2, 14, 19, 7, 1, 1, 1808, 20
2015-09-11, Missouri, 134, 33, 148, 37, 16, 9, 69, 0, 3, 19, 15, 5, 0, 0, 1680, 27, Arkansas State, 93, 45, 124, 30, 14, 7, 80, 0, 3, 18, 17, 6, 1, 1, 1920, 20
2015-09-11, Monmouth, 67, 31, 114, 33, 19, 3, 16, 0, 1, 15, 15, 4, 4, 3, 1605, 10, Cent Michigan, 74, 34, 328, 36, 25, 7, 75, 0, 1, 22, 17, 12, 0, 0, 1995, 31
2015-09-11, Murray State, 92, 35, 281, 49, 31, 5, 55, 0, 3, 22, 20, 8, 1, 1, 1986, 26, N Illinois, 254, 43, 389, 41, 31, 5, 58, 2, 0, 30, 13, 5, 1, 1, 1593, 57
2015-09-11, Nicholls State, 159, 44, 101, 19, 10, 10, 102, 2, 0, 15, 15, 3, 1, 0, 1741, 0, UL Monroe, 202, 38, 391, 38, 28, 18, 158, 0, 0, 27, 16, 9, 1, 1, 1859, 47
2015-09-11, Norfolk State, 103, 23, 163, 36, 16, 3, 37, 1, 0, 14, 13, 4, 3, 1, 1523, 10, Old Dominion, 338, 59, 122, 22, 12, 6, 51, 0, 1, 24, 15, 6, 3, 2, 2077, 24
2015-09-11, North Carolina A&T, 155, 41, 118, 22, 9, 2, 10, 1, 2, 18, 15, 7, 1, 0, 1778, 14, UNC, 215, 44, 248, 27, 20, 5, 50, 0, 0, 24, 13, 8, 1, 1, 1822, 53
2015-09-11, NC Central, 54, 27, 132, 29, 13, 9, 45, 0, 0, 9, 14, 1, 0, 0, 1549, 0, Duke, 288, 59, 367, 26, 19, 3, 34, 0, 0, 30, 16, 10, 0, 0, 2051, 55
2015-09-11, North Texas, 112, 33, 128, 34, 16, 7, 73, 2, 2, 17, 16, 6, 1, 1, 1450, 13, SMU, 273, 53, 171, 24, 17, 6, 50, 3, 0, 27, 15, 9, 2, 0, 2150, 31
2015-09-11, Northwestern St, 234, 55, 135, 16, 9, 5, 44, 0, 0, 21, 17, 8, 5, 2, 2079, 17, LA-Lafayette, 360, 42, 187, 9, 7, 5, 35, 0, 0, 21, 9, 6, 0, 0, 1521, 44
2015-09-11, Notre Dame, 253, 34, 207, 30, 15, 4, 40, 0, 0, 20, 10, 0, 3, 2, 1597, 34, UVA, 127, 30, 289, 38, 26, 9, 55, 1, 0, 22, 15, 6, 1, 1, 2003, 27
2015-09-11, Oklahoma, 161, 48, 187, 39, 19, 9, 67, 0, 2, 20, 20, 9, 2, 1, 1960, 31, Tennessee, 129, 45, 125, 31, 13, 10, 80, 0, 1, 19, 18, 6, 0, 0, 1640, 24
2015-09-11, Oregon State, 59, 33, 79, 20, 9, 8, 62, 1, 0, 12, 11, 1, 2, 0, 1319, 7, Michigan, 225, 48, 180, 26, 18, 10, 105, 1, 1, 21, 13, 6, 1, 1, 2281, 35
2015-09-11, Pitt, 127, 46, 180, 25, 18, 5, 30, 0, 0, 23, 16, 7, 1, 0, 2248, 24, Akron, 47, 24, 63, 22, 7, 9, 85, 1, 0, 8, 11, 2, 0, 0, 1352, 7
2015-09-11, Prairie View A&M, 79, 37, 323, 45, 29, 6, 70, 2, 0, 25, 16, 6, 3, 1, 1990, 24, Texas State, 316, 50, 333, 22, 18, 9, 113, 2, 0, 29, 11, 6, 1, 1, 1610, 63
2015-09-11, San Diego State, 152, 43, 173, 32, 14, 12, 136, 0, 2, 16, 20, 9, 0, 0, 2050, 7, Cal, 164, 36, 321, 25, 17, 5, 50, 0, 1, 24, 10, 2, 1, 1, 1550, 35
2015-09-11, USF, 149, 36, 125, 24, 12, 2, 21, 0, 1, 11, 13, 1, 1, 1, 1597, 14, FSU, 278, 46, 163, 26, 14, 7, 50, 0, 0, 21, 13, 3, 1, 1, 2003, 34
2015-09-11, SF Austin, 146, 29, 21, 28, 13, 2, 25, 1, 2, 8, 16, 2, 2, 0, 1627, 7, TCU, 224, 45, 403, 37, 26, 3, 43, 0, 1, 30, 14, 11, 0, 0, 1973, 70
2015-09-11, UTEP, 227, 46, 187, 31, 19, 8, 80, 2, 0, 18, 18, 6, 2, 1, 2415, 20, Texas Tech, 229, 30, 445, 42, 23, 4, 38, 0, 0, 29, 11, 5, 1, 1, 1185, 69
2015-09-11, Toledo, 81, 24, 237, 38, 21, 8, 55, 0, 0, 15, 17, 7, 3, 2, 1325, 16, Arkansas, 103, 31, 412, 53, 32, 9, 85, 0, 1, 30, 13, 5, 3, 1, 2275, 12
2015-09-11, Tulane, 71, 33, 177, 33, 15, 4, 34, 1, 1, 18, 15, 6, 2, 0, 1565, 10, Georgia Tech, 439, 56, 132, 10, 8, 2, 24, 1, 0, 28, 9, 6, 2, 2, 2035, 65
2015-09-11, Army, 180, 33, 85, 8, 3, 6, 60, 0, 1, 9, 8, 2, 1, 0, 1259, 17, UConn, 145, 46, 270, 25, 19, 7, 50, 1, 0, 23, 15, 7, 0, 0, 2341, 22
2015-09-11, Utah State, 117, 32, 256, 35, 22, 6, 61, 1, 2, 21, 15, 8, 0, 0, 1568, 14, Utah, 195, 44, 132, 22, 17, 5, 43, 0, 0, 21, 14, 6, 1, 1, 2032, 24
2015-09-11, Wake Forest, 46, 32, 373, 45, 30, 6, 52, 0, 3, 23, 16, 7, 1, 1, 2055, 17, Syracuse, 149, 37, 221, 14, 8, 4, 30, 0, 0, 15, 9, 1, 0, 0, 1545, 30
2015-09-11, Washington St, 81, 16, 478, 66, 47, 5, 50, 0, 0, 28, 13, 3, 4, 1, 1689, 37, Rutgers, 198, 37, 204, 29, 23, 11, 100, 2, 1, 26, 10, 5, 1, 1, 1911, 34
2015-09-11, W Illinois, 98, 30, 43, 24, 11, 4, 37, 0, 2, 5, 15, 1, 2, 0, 1295, 0, Illinois, 147, 40, 353, 54, 38, 3, 25, 3, 1, 27, 18, 9, 3, 3, 2305, 44
2015-09-11, W Michigan, 25, 26, 227, 36, 24, 6, 37, 1, 3, 19, 12, 5, 2, 0, 1839, 17, Ga Southern, 413, 52, 7, 4, 1, 4, 35, 0, 0, 14, 12, 5, 3, 0, 1761, 43
2015-09-11, Cent Arkansas, 92, 39, 128, 25, 14, 7, 58, 0, 0, 12, 15, 2, 3, 2, 1770, 8, Oklahoma State, 164, 35, 414, 39, 25, 8, 65, 0, 1, 25, 16, 7, 1, 1, 1830, 32
2015-09-11, Presbyterian, 103, 41, 9, 17, 3, 6, 39, 0, 1, 8, 13, 1, 0, 0, 0, 10, Charlotte, 192, 47, 276, 29, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 34
2015-09-12, Boise State, 64, 31, 297, 38, 25, 11, 76, 0, 3, 17, 12, 2, 0, 0, 1731, 24, BYU, 72, 39, 309, 29, 17, 5, 54, 0, 2, 16, 18, 8, 1, 1, 1869, 35
2015-09-12, Cal Poly, 284, 72, 46, 8, 4, 6, 55, 0, 0, 20, 19, 7, 3, 2, 1942, 21, Arizona State, 248, 45, 283, 35, 23, 3, 45, 1, 1, 28, 15, 7, 2, 1, 1658, 35
2015-09-12, UCLA, 273, 47, 253, 51, 24, 9, 80, 0, 3, 30, 19, 8, 4, 1, 1827, 37, UNLV, 181, 43, 56, 23, 6, 8, 85, 1, 1, 11, 15, 2, 3, 0, 1773, 3
2015-09-12, UCF, 30, 29, 151, 36, 14, 2, 19, 1, 1, 15, 14, 4, 3, 1, 1465, 7, Stanford, 130, 41, 361, 30, 18, 12, 137, 0, 0, 21, 15, 6, 3, 2, 2135, 31
2015-09-12, FIU, 123, 33, 283, 47, 24, 8, 54, 2, 1, 24, 19, 7, 3, 1, 1610, 22, Indiana, 205, 52, 234, 33, 19, 11, 110, 0, 1, 25, 18, 7, 2, 1, 1990, 36
2015-09-12, Georgia State, 210, 46, 372, 43, 32, 9, 75, 2, 1, 28, 16, 8, 0, 0, 2008, 34, New Mexico St, 84, 23, 445, 55, 31, 7, 45, 0, 1, 26, 16, 6, 2, 0, 1592, 32
2015-09-12, Idaho, 71, 32, 240, 45, 28, 2, 23, 0, 0, 19, 17, 5, 2, 1, 2064, 9, USC, 284, 37, 453, 37, 30, 6, 67, 0, 0, 35, 6, 1, 1, 1, 1536, 59
2015-09-12, LSU, 266, 47, 71, 14, 9, 9, 95, 0, 0, 16, 13, 4, 0, 0, 1992, 21, Miss St, 43, 26, 335, 54, 34, 5, 45, 0, 0, 27, 15, 3, 1, 1, 1608, 19
2015-09-12, Oregon, 123, 43, 309, 39, 22, 9, 56, 0, 2, 26, 13, 4, 6, 2, 1594, 28, Michigan State, 197, 37, 192, 32, 20, 2, 15, 0, 1, 21, 12, 3, 2, 2, 2006, 31
2015-09-12, Rice, 228, 58, 234, 38, 23, 6, 55, 2, 3, 30, 21, 14, 1, 1, 2642, 28, Texas, 149, 28, 128, 10, 5, 4, 42, 1, 0, 11, 8, 3, 0, 0, 958, 42
2015-09-12, San Jose State, 150, 20, 140, 33, 18, 8, 51, 0, 2, 13, 13, 5, 0, 0, 1435, 16, Air Force, 428, 69, 24, 11, 3, 5, 48, 0, 1, 23, 17, 6, 3, 3, 2165, 37
2015-09-12, South Alabama, 19, 24, 313, 45, 26, 7, 67, 2, 1, 18, 16, 7, 2, 0, 1586, 9, Nebraska, 258, 37, 303, 38, 26, 7, 80, 0, 1, 31, 9, 5, 0, 0, 2014, 48
2015-09-12, Temple, 215, 36, 81, 20, 13, 12, 112, 1, 0, 13, 13, 5, 0, 0, 1894, 34, Cincinnati, 130, 31, 427, 52, 30, 5, 51, 1, 4, 34, 11, 7, 0, 0, 1706, 26
2015-09-12, Tulsa, 279, 59, 321, 30, 16, 7, 56, 1, 0, 31, 18, 9, 1, 0, 1856, 40, New Mexico, 224, 47, 166, 21, 11, 14, 154, 1, 1, 18, 15, 4, 3, 2, 1744, 21
