Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2019-08-30, UMass, 183, 34, 121, 37, 22, 8, 90, 0, 2, 19, 17, 7, 3, 1, 1434, 21, Rutgers, 206, 43, 348, 32, 22, 7, 80, 0, 3, 24, 14, 7, 1, 1, 2166, 48
2019-08-31, Bucknell, 21, 26, 190, 42, 20, 3, 25, 0, 0, 16, 17, 4, 3, 2, 1769, 12, Temple, 188, 36, 507, 46, 36, 6, 63, 0, 1, 32, 15, 11, 1, 1, 1831, 56
2019-08-31, Syracuse, 192, 44, 176, 35, 17, 10, 88, 1, 2, 17, 20, 8, 4, 2, 1863, 24, Liberty, -4, 34, 238, 42, 21, 5, 55, 2, 2, 18, 16, 3, 1, 0, 1737, 0
2019-08-31, E Washington, 63, 30, 211, 35, 21, 5, 28, 0, 0, 16, 17, 8, 2, 1, 1543, 14, Washington, 200, 43, 370, 38, 28, 5, 38, 0, 0, 27, 15, 8, 2, 1, 2057, 47
2019-08-31, Howard, 1, 38, 67, 19, 8, 6, 42, 1, 0, 4, 17, 2, 1, 0, 1684, 0, Maryland, 317, 48, 306, 30, 17, 5, 45, 0, 0, 24, 13, 6, 2, 1, 1916, 79
2019-08-31, VT, 98, 42, 344, 47, 29, 4, 20, 2, 3, 29, 18, 8, 3, 3, 2038, 28, Boston College, 157, 48, 275, 27, 15, 6, 32, 0, 1, 18, 19, 9, 2, 1, 1562, 35
2019-08-31, VMI, 56, 27, 201, 40, 22, 8, 50, 0, 1, 17, 17, 5, 1, 1, 1539, 17, Marshall, 280, 46, 340, 36, 24, 8, 78, 1, 1, 35, 12, 6, 0, 0, 2061, 56
2019-08-31, Portland State, 75, 28, 155, 33, 16, 10, 85, 0, 3, 16, 13, 2, 3, 3, 1582, 13, Arkansas, 204, 42, 191, 35, 18, 7, 70, 0, 1, 26, 15, 5, 2, 2, 2018, 20
2019-08-31, South Alabama, 83, 44, 231, 35, 19, 7, 44, 2, 3, 19, 18, 7, 1, 0, 2053, 21, Nebraska, 98, 44, 178, 22, 13, 8, 64, 2, 1, 15, 15, 6, 2, 1, 1547, 35
2019-08-31, E Michigan, 103, 35, 188, 22, 20, 5, 32, 1, 0, 20, 11, 5, 1, 1, 1624, 30, Coastal Carolina, 74, 30, 304, 43, 29, 9, 79, 0, 4, 23, 16, 6, 3, 3, 1976, 23
2019-08-31, Abil Christian, 183, 36, 273, 35, 24, 5, 35, 1, 0, 20, 17, 9, 0, 0, 1647, 31, North Texas, 192, 34, 383, 38, 28, 4, 45, 0, 1, 26, 13, 5, 3, 2, 1953, 51
2019-08-31, Miami (OH), 59, 25, 186, 27, 17, 10, 77, 0, 1, 11, 12, 4, 1, 1, 1443, 14, Iowa, 213, 41, 252, 30, 21, 5, 32, 1, 0, 26, 14, 9, 2, 1, 2157, 38
2019-08-31, LA Tech, 73, 26, 340, 54, 35, 5, 40, 1, 2, 25, 14, 5, 3, 1, 1936, 14, Texas, 153, 30, 301, 43, 31, 6, 47, 1, 0, 24, 15, 8, 2, 1, 1664, 45
2019-08-31, Campbell, 50, 39, 93, 19, 9, 9, 66, 0, 0, 14, 15, 5, 2, 1, 1910, 14, Troy, 245, 37, 282, 29, 18, 10, 89, 1, 0, 25, 14, 8, 2, 1, 1690, 43
2019-08-31, FAU, 22, 33, 206, 40, 26, 5, 35, 0, 1, 17, 17, 5, 1, 1, 1677, 21, OSU, 237, 48, 232, 26, 19, 7, 62, 2, 0, 24, 14, 7, 0, 0, 1923, 45
2019-08-31, Monmouth, 128, 39, 194, 42, 26, 7, 47, 0, 0, 23, 21, 12, 4, 2, 1897, 13, W Michigan, 90, 33, 368, 25, 20, 8, 74, 0, 0, 23, 9, 5, 2, 2, 1703, 48
2019-08-31, ECU, 41, 29, 228, 45, 26, 5, 53, 1, 1, 18, 15, 5, 0, 0, 1762, 6, North Carolina St, 191, 31, 314, 39, 26, 6, 55, 0, 0, 23, 12, 4, 1, 0, 1838, 34
2019-08-31, New Mexico St, 96, 25, 221, 42, 28, 2, 0, 1, 2, 18, 15, 5, 2, 2, 1519, 7, Washington St, 111, 20, 507, 49, 39, 6, 50, 0, 0, 28, 9, 4, 1, 1, 2081, 58
